date_core,time_core,nivel_log,origen,user_id,ip_address,transaction_id,tipo,cuenta,estado,valor
2025-05-13,08:09:55,INFO,api,user51,36.71.163.194,txn-0585,consignar,ahorros,Completada,2018707.58
2025-05-13,08:09:56,INFO,api,user23,58.209.186.250,txn-0586,consignar,ahorros,Completada,4430735.52
2025-05-13,08:09:57,INFO,mobile,user25,181.165.243.153,txn-0587,consignar,corriente,Completada,1549989.56
2025-05-13,08:09:58,INFO,mobile,user16,103.220.81.70,txn-0588,retirar,ahorros,Completada,1441371.29
2025-05-13,08:09:59,INFO,api,user26,25.252.194.89,txn-0589,consignar,ahorros,Completada,4808512.11
2025-05-13,08:10:00,INFO,api,user25,214.34.30.209,txn-0590,retirar,ahorros,Completada,400028.54
2025-05-13,08:10:01,INFO,mobile,user41,191.251.15.78,txn-0591,consignar,ahorros,Completada,3216448.5
2025-05-13,08:10:02,INFO,mobile,user23,45.234.226.37,txn-0592,consignar,ahorros,Completada,2655293.24
2025-05-13,08:10:03,INFO,web,user26,103.181.162.190,txn-0593,consignar,ahorros,Completada,4551211.85
2025-05-13,08:10:04,INFO,api,user11,80.52.223.220,txn-0594,retirar,ahorros,Completada,747190.68
2025-05-13,08:10:05,INFO,api,user6,183.163.237.225,txn-0595,transferir,ahorros,Completada,837545.12
2025-05-13,08:10:06,INFO,mobile,user56,51.247.241.253,txn-0596,transferir,ahorros,Completada,3094433.73
2025-05-13,08:10:07,INFO,web,user89,138.66.236.12,txn-0597,transferir,corriente,Completada,1671864.17
2025-05-13,08:10:08,INFO,api,user78,175.184.90.101,txn-0598,retirar,corriente,Completada,3096399.08
2025-05-13,08:10:09,INFO,web,user20,217.192.179.208,txn-0599,transferir,corriente,Completada,2327522.72
2025-05-13,08:10:10,INFO,web,user5,155.67.89.161,txn-0600,retirar,corriente,Completada,624754.32
2025-05-13,08:10:11,INFO,mobile,user95,20.174.183.36,txn-0601,consignar,corriente,Completada,2507731.24
2025-05-13,08:10:12,INFO,api,user52,62.114.193.220,txn-0602,transferir,corriente,Completada,4707633.03
2025-05-13,08:10:13,INFO,web,user95,42.90.42.198,txn-0603,consignar,corriente,Completada,1714661.08
2025-05-13,08:10:14,INFO,mobile,user67,221.169.130.253,txn-0604,transferir,ahorros,Completada,4787623.66
2025-05-13,08:10:15,INFO,web,user58,61.119.86.111,txn-0605,consignar,corriente,Completada,991792.35
2025-05-13,08:10:16,INFO,web,user7,23.55.255.246,txn-0606,consignar,ahorros,Completada,2166759.58
2025-05-13,08:10:17,INFO,mobile,user45,90.101.232.230,txn-0607,consignar,ahorros,Completada,3025137.71
2025-05-13,08:10:18,INFO,api,user73,6.163.179.94,txn-0608,retirar,corriente,Completada,149630.5
2025-05-13,08:10:19,INFO,mobile,user95,109.191.173.208,txn-0609,retirar,ahorros,Completada,843381.26
2025-05-13,08:10:20,INFO,web,user83,205.148.131.162,txn-0610,consignar,corriente,Completada,4505863.02
2025-05-13,08:10:21,INFO,mobile,user37,54.249.141.34,txn-0611,transferir,ahorros,Completada,4804421.69
2025-05-13,08:10:24,INFO,mobile,user17,83.12.238.28,txn-0614,transferir,ahorros,Completada,1834886.64
2025-05-13,08:10:25,INFO,web,user3,114.244.95.43,txn-0615,retirar,corriente,Completada,4336156.62
2025-05-13,08:10:26,INFO,api,user62,145.187.31.45,txn-0616,transferir,ahorros,Completada,1824374.99
2025-05-13,08:10:27,INFO,mobile,user60,120.60.136.168,txn-0617,consignar,ahorros,Completada,1515312.59
2025-05-13,08:10:28,INFO,mobile,user96,20.66.52.114,txn-0618,consignar,ahorros,Completada,1121311.13
2025-05-13,08:10:30,INFO,web,user59,14.112.30.52,txn-0620,retirar,corriente,Completada,3735275.29
2025-05-13,08:10:31,INFO,web,user33,35.6.216.250,txn-0621,consignar,corriente,Completada,93041.13
2025-05-13,08:10:32,INFO,web,user58,78.169.97.125,txn-0622,retirar,ahorros,Completada,2253598.52
2025-05-13,08:10:33,INFO,web,user78,209.148.27.98,txn-0623,consignar,corriente,Completada,2188673.18
2025-05-13,08:10:34,INFO,web,user33,41.90.204.189,txn-0624,consignar,corriente,Completada,3090315.82
2025-05-13,08:10:35,INFO,mobile,user88,93.53.181.60,txn-0625,consignar,ahorros,Completada,4033065.88
2025-05-13,08:10:36,INFO,web,user92,111.228.192.144,txn-0626,consignar,corriente,Completada,4391490.67
2025-05-13,08:10:37,INFO,api,user80,63.243.22.80,txn-0627,consignar,corriente,Completada,4859188.3
2025-05-13,08:10:38,INFO,web,user59,55.25.207.240,txn-0628,transferir,corriente,Completada,45412.33
2025-05-13,08:10:39,INFO,mobile,user96,214.238.178.168,txn-0629,retirar,ahorros,Completada,1271653.57
2025-05-13,08:10:40,INFO,api,user77,204.167.162.31,txn-0630,transferir,ahorros,Completada,4576594.83
2025-05-13,08:10:41,INFO,mobile,user63,37.186.21.5,txn-0631,transferir,corriente,Completada,2727981.24
2025-05-13,08:10:42,INFO,web,user93,41.90.61.83,txn-0632,consignar,corriente,Completada,546694.91
2025-05-13,08:10:45,INFO,api,user40,29.13.56.138,txn-0635,consignar,corriente,Completada,2836720.04
2025-05-13,08:10:47,INFO,web,user82,41.4.236.87,txn-0637,transferir,corriente,Completada,1959582.28
2025-05-13,08:10:48,INFO,web,user59,128.47.157.182,txn-0638,transferir,ahorros,Completada,1765530.81
2025-05-13,08:10:49,INFO,mobile,user59,97.161.194.226,txn-0639,consignar,ahorros,Completada,1629551.09
2025-05-13,08:10:51,INFO,mobile,user27,163.59.50.159,txn-0641,consignar,corriente,Completada,2763125.2
2025-05-13,08:10:52,INFO,mobile,user67,146.178.146.79,txn-0642,consignar,ahorros,Completada,3315029.98
2025-05-13,08:10:53,INFO,api,user21,160.7.31.25,txn-0643,consignar,corriente,Completada,4312103.97
2025-05-13,08:10:54,INFO,api,user92,12.21.73.13,txn-0644,retirar,corriente,Completada,3085810.3
2025-05-13,08:10:55,INFO,api,user16,115.216.5.165,txn-0645,retirar,ahorros,Completada,465893.18
2025-05-13,08:10:56,INFO,web,user82,120.154.166.247,txn-0646,transferir,ahorros,Completada,4100309.63
2025-05-13,08:10:57,INFO,api,user99,75.215.80.181,txn-0647,retirar,ahorros,Completada,2597045.9
2025-05-13,08:10:58,INFO,api,user80,178.200.2.28,txn-0648,retirar,ahorros,Completada,2282763.09
2025-05-13,08:10:59,INFO,mobile,user89,169.51.7.192,txn-0649,consignar,corriente,Completada,2893350.22
2025-05-13,08:11:00,INFO,api,user46,202.242.137.80,txn-0650,retirar,corriente,Completada,4414682.42
2025-05-13,08:11:01,INFO,mobile,user76,69.214.193.228,txn-0651,consignar,corriente,Completada,2713194.79
2025-05-13,08:11:02,INFO,api,user64,116.183.89.15,txn-0652,transferir,ahorros,Completada,2849034.69
2025-05-13,08:11:03,INFO,web,user21,146.45.99.54,txn-0653,transferir,corriente,Completada,719289.96
2025-05-13,08:11:04,INFO,mobile,user48,36.45.196.187,txn-0654,transferir,ahorros,Completada,3352976.86
2025-05-13,08:11:05,INFO,web,user15,66.172.62.57,txn-0655,consignar,ahorros,Completada,193924.01
2025-05-13,08:11:06,INFO,web,user91,112.65.179.238,txn-0656,retirar,corriente,Completada,1503106.35
2025-05-13,08:11:07,INFO,mobile,user54,115.117.80.125,txn-0657,transferir,ahorros,Completada,522007.04
2025-05-13,08:11:08,INFO,api,user68,200.50.208.205,txn-0658,retirar,corriente,Completada,1973216.84
2025-05-13,08:11:09,INFO,web,user24,126.247.139.103,txn-0659,consignar,ahorros,Completada,100926.65
2025-05-13,08:11:10,INFO,web,user16,51.220.46.78,txn-0660,retirar,ahorros,Completada,1489551.63
2025-05-13,08:11:11,INFO,web,user8,152.228.214.76,txn-0661,retirar,corriente,Completada,536990.41
2025-05-13,08:11:12,INFO,api,user90,192.52.7.60,txn-0662,consignar,ahorros,Completada,232541.22
2025-05-13,08:11:13,INFO,web,user18,111.215.47.86,txn-0663,transferir,corriente,Completada,4726768.01
2025-05-13,08:11:14,INFO,mobile,user63,22.11.102.96,txn-0664,transferir,corriente,Completada,2567547.68
2025-05-13,08:11:15,INFO,api,user73,184.112.198.147,txn-0665,consignar,corriente,Completada,3427286.2
2025-05-13,08:11:16,INFO,web,user29,111.196.88.130,txn-0666,retirar,ahorros,Completada,183493.07
2025-05-13,08:11:17,INFO,web,user83,58.114.83.48,txn-0667,retirar,corriente,Completada,3140206.33
2025-05-13,08:11:18,INFO,mobile,user60,3.112.21.148,txn-0668,retirar,corriente,Completada,356834.8
2025-05-13,08:11:19,INFO,web,user41,119.62.29.60,txn-0669,consignar,corriente,Completada,4673137.35
2025-05-13,08:11:20,INFO,api,user12,106.188.179.108,txn-0670,transferir,corriente,Completada,3863291.67
2025-05-13,08:11:21,INFO,mobile,user78,30.162.212.73,txn-0671,consignar,ahorros,Completada,875850.96
2025-05-13,08:11:23,INFO,web,user84,150.227.202.138,txn-0673,retirar,ahorros,Completada,2021986.88
2025-05-13,08:11:24,INFO,api,user49,166.201.156.43,txn-0674,transferir,corriente,Completada,776166.74
2025-05-13,08:11:25,INFO,mobile,user44,223.176.203.26,txn-0675,consignar,corriente,Completada,4322298.68
2025-05-13,08:11:26,INFO,mobile,user55,189.50.79.166,txn-0676,retirar,ahorros,Completada,3467154.48
2025-05-13,08:11:27,INFO,web,user56,27.205.28.35,txn-0677,transferir,ahorros,Completada,1343351.45
2025-05-13,08:11:28,INFO,web,user18,31.36.183.101,txn-0678,retirar,ahorros,Completada,2595365.12
2025-05-13,08:11:29,INFO,web,user100,100.140.223.38,txn-0679,consignar,corriente,Completada,4217551.59
2025-05-13,08:11:30,INFO,mobile,user92,15.171.40.107,txn-0680,transferir,corriente,Completada,546687.86
2025-05-13,08:11:31,INFO,web,user28,55.48.168.220,txn-0681,consignar,corriente,Completada,1217230.76
2025-05-13,08:11:32,INFO,api,user55,108.196.94.43,txn-0682,retirar,corriente,Completada,4503306.35
2025-05-13,08:11:33,INFO,web,user32,132.100.181.168,txn-0683,consignar,corriente,Completada,2234644.13
2025-05-13,08:11:34,INFO,mobile,user10,3.223.203.134,txn-0684,transferir,ahorros,Completada,411438.51
2025-05-13,08:11:35,INFO,api,user23,117.158.28.1,txn-0685,transferir,ahorros,Completada,2887224.97
2025-05-13,08:11:36,INFO,mobile,user50,69.112.182.33,txn-0686,retirar,ahorros,Completada,601206.96
2025-05-13,08:11:37,INFO,api,user24,122.50.54.223,txn-0687,retirar,ahorros,Completada,1358768.19
2025-05-13,08:11:38,INFO,mobile,user20,210.123.40.136,txn-0688,transferir,ahorros,Completada,4408409.94
2025-05-13,08:11:40,INFO,api,user90,175.44.250.132,txn-0690,consignar,ahorros,Completada,4382300.96
2025-05-13,08:11:42,INFO,web,user65,80.159.51.213,txn-0692,transferir,corriente,Completada,4230348.05
2025-05-13,08:11:43,INFO,web,user85,193.201.78.133,txn-0693,transferir,ahorros,Completada,4577451.47
2025-05-13,08:11:44,INFO,api,user84,139.94.172.56,txn-0694,retirar,ahorros,Completada,2581133.56
2025-05-13,08:11:47,INFO,mobile,user88,20.178.176.44,txn-0697,transferir,ahorros,Completada,285625.28
2025-05-13,08:11:48,INFO,api,user89,12.234.38.177,txn-0698,retirar,ahorros,Completada,3946664.65
2025-05-13,08:11:50,INFO,mobile,user43,31.20.162.166,txn-0700,transferir,corriente,Completada,3943289.81
2025-05-13,08:11:51,INFO,mobile,user48,198.242.121.194,txn-0701,retirar,ahorros,Completada,3303858.23
2025-05-13,08:11:52,INFO,web,user19,105.66.7.253,txn-0702,consignar,corriente,Completada,507149.88
2025-05-13,08:11:54,INFO,api,user5,41.181.7.189,txn-0704,retirar,ahorros,Completada,1850435.71
2025-05-13,08:11:55,INFO,api,user81,193.221.73.95,txn-0705,consignar,ahorros,Completada,1251125.0
2025-05-13,08:11:56,INFO,web,user53,88.144.18.105,txn-0706,transferir,ahorros,Completada,4451734.69
2025-05-13,08:11:57,INFO,mobile,user85,130.140.226.177,txn-0707,retirar,corriente,Completada,2413920.38
2025-05-13,08:11:58,INFO,api,user22,25.129.70.107,txn-0708,consignar,corriente,Completada,1783532.78
2025-05-13,08:11:59,INFO,web,user95,159.226.49.207,txn-0709,consignar,ahorros,Completada,827771.58
2025-05-13,08:12:00,INFO,web,user15,28.245.153.184,txn-0710,retirar,corriente,Completada,3796051.25
2025-05-13,08:12:01,INFO,web,user12,35.106.70.215,txn-0711,transferir,ahorros,Completada,278484.14
2025-05-13,08:12:02,INFO,web,user51,89.210.187.238,txn-0712,retirar,corriente,Completada,3564891.07
2025-05-13,08:12:03,INFO,mobile,user88,222.107.5.91,txn-0713,retirar,ahorros,Completada,3004504.22
2025-05-13,08:12:04,INFO,mobile,user34,199.42.103.206,txn-0714,consignar,corriente,Completada,854308.9
2025-05-13,08:12:05,INFO,mobile,user57,80.170.63.49,txn-0715,retirar,ahorros,Completada,3676022.65
2025-05-13,08:12:06,INFO,api,user24,160.223.183.24,txn-0716,consignar,ahorros,Completada,2893948.65
2025-05-13,08:12:07,INFO,mobile,user66,93.45.130.64,txn-0717,consignar,corriente,Completada,3440056.32
2025-05-13,08:12:08,INFO,api,user34,126.146.127.144,txn-0718,transferir,ahorros,Completada,434638.43
2025-05-13,08:12:09,INFO,web,user16,86.180.166.232,txn-0719,transferir,corriente,Completada,1800304.25
2025-05-13,08:12:11,INFO,mobile,user25,9.135.184.148,txn-0721,consignar,ahorros,Completada,4611018.42
2025-05-13,08:12:12,INFO,api,user38,60.167.111.36,txn-0722,consignar,ahorros,Completada,4936639.16
2025-05-13,08:12:13,INFO,web,user10,58.74.110.162,txn-0723,consignar,corriente,Completada,2423137.86
2025-05-13,08:12:14,INFO,mobile,user47,64.147.151.241,txn-0724,retirar,corriente,Completada,1893825.86
2025-05-13,08:12:15,INFO,api,user69,28.83.11.253,txn-0725,transferir,corriente,Completada,4786028.96
2025-05-13,08:12:17,INFO,web,user88,135.21.173.24,txn-0727,retirar,corriente,Completada,2782631.89
2025-05-13,08:12:18,INFO,mobile,user73,18.57.146.16,txn-0728,retirar,ahorros,Completada,2503368.32
2025-05-13,08:12:19,INFO,web,user7,38.106.203.78,txn-0729,retirar,ahorros,Completada,3640963.92
2025-05-13,08:12:21,INFO,web,user4,3.123.160.207,txn-0731,retirar,ahorros,Completada,2168486.41
2025-05-13,08:12:22,INFO,web,user1,217.85.13.124,txn-0732,consignar,corriente,Completada,971102.63
2025-05-13,08:12:23,INFO,web,user8,65.207.142.69,txn-0733,transferir,corriente,Completada,4065958.92
2025-05-13,08:12:24,INFO,api,user23,46.198.216.206,txn-0734,retirar,corriente,Completada,2834186.64
2025-05-13,08:12:26,INFO,web,user22,173.109.199.60,txn-0736,transferir,ahorros,Completada,2908733.15
2025-05-13,08:12:27,INFO,api,user71,125.248.6.185,txn-0737,consignar,ahorros,Completada,4744636.36
2025-05-13,08:12:28,INFO,api,user84,120.61.248.108,txn-0738,transferir,ahorros,Completada,4239624.61
2025-05-13,08:12:29,INFO,mobile,user28,6.163.123.48,txn-0739,consignar,corriente,Completada,4278474.87
2025-05-13,08:12:30,INFO,api,user90,50.133.19.6,txn-0740,transferir,ahorros,Completada,4557365.49
2025-05-13,08:12:31,INFO,mobile,user98,52.36.64.32,txn-0741,retirar,ahorros,Completada,2333860.73
2025-05-13,08:12:32,INFO,api,user39,15.168.157.51,txn-0742,retirar,corriente,Completada,453279.75
2025-05-13,08:12:33,INFO,api,user59,98.75.186.79,txn-0743,retirar,corriente,Completada,1140850.67
2025-05-13,08:12:34,INFO,api,user28,57.255.35.205,txn-0744,consignar,corriente,Completada,3901557.09
2025-05-13,08:12:35,INFO,web,user28,201.60.71.5,txn-0745,transferir,corriente,Completada,1880173.36
2025-05-13,08:12:36,INFO,api,user38,102.144.142.9,txn-0746,transferir,corriente,Completada,2892758.01
2025-05-13,08:12:37,INFO,api,user28,60.181.141.243,txn-0747,consignar,ahorros,Completada,2397444.83
2025-05-13,08:12:38,INFO,web,user51,18.202.208.13,txn-0748,retirar,ahorros,Completada,1778679.77
2025-05-13,08:12:39,INFO,mobile,user85,183.182.33.12,txn-0749,transferir,corriente,Completada,473851.71
2025-05-13,08:12:40,INFO,api,user96,58.72.159.123,txn-0750,transferir,ahorros,Completada,1300495.63
2025-05-13,08:12:41,INFO,api,user43,40.153.2.112,txn-0751,consignar,corriente,Completada,3218236.15
2025-05-13,08:12:42,INFO,mobile,user86,195.131.58.153,txn-0752,retirar,ahorros,Completada,1949129.65
2025-05-13,08:12:43,INFO,api,user50,178.123.40.124,txn-0753,retirar,ahorros,Completada,827052.2
2025-05-13,08:12:44,INFO,api,user3,159.32.82.15,txn-0754,transferir,ahorros,Completada,2820879.2
2025-05-13,08:12:45,INFO,web,user54,195.152.8.222,txn-0755,transferir,corriente,Completada,3025752.94
2025-05-13,08:12:46,INFO,api,user21,173.229.103.162,txn-0756,retirar,corriente,Completada,4420111.34
2025-05-13,08:12:47,INFO,mobile,user37,206.15.217.166,txn-0757,transferir,corriente,Completada,3977134.61
2025-05-13,08:12:49,INFO,mobile,user19,192.115.24.33,txn-0759,consignar,corriente,Completada,2464568.85
2025-05-13,08:12:50,INFO,api,user71,199.77.13.27,txn-0760,transferir,ahorros,Completada,3435688.37
2025-05-13,08:12:51,INFO,web,user35,172.33.127.6,txn-0761,consignar,ahorros,Completada,4295957.88
2025-05-13,08:12:52,INFO,mobile,user66,119.180.73.250,txn-0762,retirar,corriente,Completada,4919115.45
2025-05-13,08:12:53,INFO,web,user29,220.191.79.122,txn-0763,consignar,corriente,Completada,3988671.6
2025-05-13,08:12:54,INFO,web,user17,111.22.157.48,txn-0764,consignar,ahorros,Completada,1858174.14
2025-05-13,08:12:56,INFO,web,user80,120.155.44.162,txn-0766,consignar,corriente,Completada,3976635.98
2025-05-13,08:12:57,INFO,api,user54,36.227.105.93,txn-0767,retirar,ahorros,Completada,437264.7
2025-05-13,08:12:59,INFO,api,user89,114.62.38.3,txn-0769,retirar,corriente,Completada,1363508.07
2025-05-13,08:13:00,INFO,web,user95,203.152.58.110,txn-0770,consignar,corriente,Completada,722481.28
2025-05-13,08:13:02,INFO,mobile,user95,205.33.87.86,txn-0772,consignar,ahorros,Completada,4554240.28
2025-05-13,08:13:03,INFO,api,user6,72.35.19.160,txn-0773,transferir,ahorros,Completada,3529394.68
2025-05-13,08:13:04,INFO,web,user33,107.22.115.180,txn-0774,retirar,ahorros,Completada,2879148.28
2025-05-13,08:13:05,INFO,mobile,user32,133.144.138.56,txn-0775,transferir,corriente,Completada,4715252.03
2025-05-13,08:13:06,INFO,mobile,user86,130.206.74.250,txn-0776,consignar,ahorros,Completada,4122608.13
2025-05-13,08:13:07,INFO,api,user97,135.24.112.80,txn-0777,transferir,ahorros,Completada,2991553.69
2025-05-13,08:13:08,INFO,web,user2,169.196.108.120,txn-0778,consignar,corriente,Completada,4985914.05
2025-05-13,08:13:09,INFO,api,user68,165.212.18.127,txn-0779,transferir,ahorros,Completada,2717392.1
2025-05-13,08:13:10,INFO,api,user56,14.24.26.139,txn-0780,transferir,corriente,Completada,1717505.53
2025-05-13,08:13:11,INFO,api,user1,80.228.2.84,txn-0781,retirar,ahorros,Completada,3268294.83
2025-05-13,08:13:12,INFO,api,user83,30.123.37.158,txn-0782,transferir,ahorros,Completada,2693523.87
2025-05-13,08:13:13,INFO,web,user59,212.93.244.7,txn-0783,transferir,ahorros,Completada,4503881.96
2025-05-13,08:13:14,INFO,web,user38,222.151.54.37,txn-0784,retirar,ahorros,Completada,2316807.35
2025-05-13,08:13:15,INFO,web,user7,111.158.73.102,txn-0785,consignar,corriente,Completada,624670.7
2025-05-13,08:13:16,INFO,api,user75,183.240.199.54,txn-0786,retirar,corriente,Completada,3489886.36
2025-05-13,08:13:17,INFO,mobile,user35,38.70.250.7,txn-0787,consignar,corriente,Completada,2434808.1
2025-05-13,08:13:18,INFO,api,user48,48.159.117.111,txn-0788,retirar,ahorros,Completada,3290115.86
2025-05-13,08:13:19,INFO,api,user91,85.125.193.206,txn-0789,retirar,ahorros,Completada,1473837.88
2025-05-13,08:13:22,INFO,web,user66,172.1.227.147,txn-0792,consignar,ahorros,Completada,3795670.36
2025-05-13,08:13:23,INFO,api,user42,109.225.223.22,txn-0793,retirar,ahorros,Completada,688678.08
2025-05-13,08:13:24,INFO,mobile,user10,113.46.172.86,txn-0794,transferir,corriente,Completada,3255427.76
2025-05-13,08:13:25,INFO,web,user68,217.132.79.204,txn-0795,consignar,ahorros,Completada,1773459.55
2025-05-13,08:13:26,INFO,api,user32,19.235.136.115,txn-0796,consignar,corriente,Completada,2804670.1
2025-05-13,08:13:27,INFO,api,user33,93.149.229.226,txn-0797,transferir,ahorros,Completada,2145412.84
2025-05-13,08:13:28,INFO,web,user30,38.210.193.86,txn-0798,transferir,corriente,Completada,2337668.0
2025-05-13,08:13:29,INFO,web,user28,49.216.59.22,txn-0799,retirar,corriente,Completada,2388096.41
2025-05-13,08:13:30,INFO,web,user8,77.111.253.170,txn-0800,retirar,corriente,Completada,1571739.46
2025-05-13,08:13:32,INFO,mobile,user16,192.253.176.98,txn-0802,retirar,ahorros,Completada,4940877.9
2025-05-13,08:13:33,INFO,web,user56,109.241.139.3,txn-0803,consignar,corriente,Completada,445831.22
2025-05-13,08:13:34,INFO,api,user88,110.149.211.206,txn-0804,consignar,ahorros,Completada,4718848.83
2025-05-13,08:13:35,INFO,api,user94,181.167.47.33,txn-0805,retirar,ahorros,Completada,1484372.98
2025-05-13,08:13:36,INFO,web,user42,179.137.24.153,txn-0806,transferir,ahorros,Completada,2991444.38
2025-05-13,08:13:38,INFO,mobile,user48,131.226.125.12,txn-0808,transferir,ahorros,Completada,4766467.15
2025-05-13,08:13:39,INFO,api,user44,5.126.117.122,txn-0809,retirar,ahorros,Completada,1831155.75
2025-05-13,08:13:40,INFO,mobile,user56,63.11.139.140,txn-0810,retirar,ahorros,Completada,4089143.33
2025-05-13,08:13:41,INFO,mobile,user75,30.173.185.159,txn-0811,transferir,corriente,Completada,4738861.03
2025-05-13,08:13:42,INFO,api,user70,222.150.78.105,txn-0812,consignar,corriente,Completada,1332513.01
2025-05-13,08:13:43,INFO,web,user73,116.216.244.209,txn-0813,consignar,ahorros,Completada,4517664.64
2025-05-13,08:13:44,INFO,web,user20,178.196.30.132,txn-0814,transferir,ahorros,Completada,679299.99
2025-05-13,08:13:46,INFO,api,user78,11.178.234.48,txn-0816,transferir,corriente,Completada,1863428.59
2025-05-13,08:13:47,INFO,api,user85,81.107.112.162,txn-0817,retirar,corriente,Completada,1748781.01
2025-05-13,08:13:48,INFO,mobile,user44,119.17.21.107,txn-0818,consignar,ahorros,Completada,1628296.81
2025-05-13,08:13:49,INFO,api,user19,5.11.7.71,txn-0819,retirar,ahorros,Completada,2397630.77
2025-05-13,08:13:50,INFO,mobile,user8,209.117.3.138,txn-0820,consignar,ahorros,Completada,1179000.73
2025-05-13,08:13:51,INFO,api,user12,2.231.23.228,txn-0821,retirar,corriente,Completada,2019003.6
2025-05-13,08:13:52,INFO,mobile,user11,173.140.79.115,txn-0822,consignar,ahorros,Completada,892290.3
2025-05-13,08:13:53,INFO,api,user86,30.124.31.143,txn-0823,transferir,corriente,Completada,1649007.91
2025-05-13,08:13:54,INFO,web,user56,196.48.131.8,txn-0824,retirar,ahorros,Completada,1637210.75
2025-05-13,08:13:56,INFO,web,user69,51.80.109.65,txn-0826,transferir,ahorros,Completada,4783378.42
2025-05-13,08:13:57,INFO,mobile,user49,62.118.119.229,txn-0827,transferir,ahorros,Completada,775662.93
2025-05-13,08:13:58,INFO,api,user50,81.224.217.122,txn-0828,transferir,corriente,Completada,3623999.08
2025-05-13,08:13:59,INFO,api,user19,58.234.183.108,txn-0829,transferir,corriente,Completada,2975375.44
2025-05-13,08:14:00,INFO,web,user41,30.230.229.187,txn-0830,retirar,corriente,Completada,553756.3
2025-05-13,08:14:01,INFO,mobile,user14,93.103.226.4,txn-0831,consignar,ahorros,Completada,2557406.21
2025-05-13,08:14:02,INFO,api,user100,112.189.183.87,txn-0832,transferir,corriente,Completada,4815668.82
2025-05-13,08:14:03,INFO,api,user53,87.198.87.211,txn-0833,consignar,corriente,Completada,4958771.13
2025-05-13,08:14:04,INFO,web,user21,194.229.35.73,txn-0834,consignar,corriente,Completada,4786932.39
2025-05-13,08:14:05,INFO,web,user94,174.204.115.120,txn-0835,transferir,ahorros,Completada,1260947.03
2025-05-13,08:14:06,INFO,mobile,user32,63.240.49.163,txn-0836,consignar,corriente,Completada,3794112.16
2025-05-13,08:14:07,INFO,api,user40,54.102.2.215,txn-0837,consignar,ahorros,Completada,2595817.53
2025-05-13,08:14:08,INFO,web,user32,214.85.0.200,txn-0838,transferir,ahorros,Completada,4162313.79
2025-05-13,08:14:10,INFO,api,user59,66.109.219.244,txn-0840,transferir,ahorros,Completada,4403820.56
2025-05-13,08:14:11,INFO,mobile,user51,4.145.136.180,txn-0841,consignar,ahorros,Completada,4125869.55
2025-05-13,08:14:12,INFO,mobile,user43,58.143.162.85,txn-0842,retirar,corriente,Completada,2212693.55
2025-05-13,08:14:13,INFO,mobile,user89,22.24.166.66,txn-0843,consignar,corriente,Completada,2907880.55
2025-05-13,08:14:14,INFO,mobile,user28,208.40.145.182,txn-0844,transferir,ahorros,Completada,1237677.57
2025-05-13,08:14:15,INFO,mobile,user92,21.110.172.241,txn-0845,retirar,corriente,Completada,1199228.83
2025-05-13,08:14:16,INFO,api,user72,20.87.27.228,txn-0846,consignar,corriente,Completada,2588561.64
2025-05-13,08:14:17,INFO,api,user60,11.34.228.71,txn-0847,consignar,corriente,Completada,744326.92
2025-05-13,08:14:18,INFO,mobile,user72,81.36.205.41,txn-0848,transferir,corriente,Completada,4284079.74
2025-05-13,08:14:19,INFO,web,user85,96.158.224.11,txn-0849,consignar,ahorros,Completada,4875900.48
2025-05-13,08:14:20,INFO,api,user81,107.71.130.245,txn-0850,transferir,ahorros,Completada,4564527.47
2025-05-13,08:14:21,INFO,web,user84,165.176.233.238,txn-0851,retirar,corriente,Completada,2714896.63
2025-05-13,08:14:23,INFO,web,user49,34.196.189.20,txn-0853,consignar,corriente,Completada,1639218.86
2025-05-13,08:14:24,INFO,api,user35,75.11.143.249,txn-0854,transferir,ahorros,Completada,4269856.18
2025-05-13,08:14:25,INFO,api,user22,146.10.59.31,txn-0855,consignar,corriente,Completada,2269756.19
2025-05-13,08:14:26,INFO,web,user11,117.146.66.198,txn-0856,transferir,corriente,Completada,2300611.02
2025-05-13,08:14:27,INFO,api,user58,194.138.48.95,txn-0857,consignar,ahorros,Completada,2681660.52
2025-05-13,08:14:28,INFO,mobile,user49,207.145.230.16,txn-0858,consignar,ahorros,Completada,147237.41
2025-05-13,08:14:29,INFO,web,user90,187.72.74.225,txn-0859,transferir,ahorros,Completada,2050848.42
2025-05-13,08:14:30,INFO,web,user81,186.176.158.106,txn-0860,transferir,corriente,Completada,2688580.38
2025-05-13,08:14:31,INFO,api,user29,112.107.213.180,txn-0861,transferir,corriente,Completada,752736.2
2025-05-13,08:14:33,INFO,web,user34,220.92.72.49,txn-0863,transferir,corriente,Completada,3205458.78
2025-05-13,08:14:34,INFO,api,user59,115.106.254.82,txn-0864,retirar,corriente,Completada,694553.34
2025-05-13,08:14:35,INFO,web,user72,64.83.110.149,txn-0865,consignar,ahorros,Completada,1526440.17
2025-05-13,08:14:36,INFO,web,user58,51.231.206.43,txn-0866,consignar,corriente,Completada,239076.31
2025-05-13,08:14:37,INFO,mobile,user36,213.165.142.76,txn-0867,consignar,corriente,Completada,452540.56
2025-05-13,08:14:39,INFO,api,user63,62.130.2.139,txn-0869,transferir,corriente,Completada,4830550.64
2025-05-13,08:14:40,INFO,web,user41,222.49.137.33,txn-0870,retirar,ahorros,Completada,1072427.93
